as_label,link,cell_label,cell_id
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,I cells (CCK+),ASCTB-TEMP:i-cells-cck-
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Pro-B,ASCTB-TEMP:pro-b
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Stromal 3 (C7+),ASCTB-TEMP:stromal-3-c7-
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Macrophages,ASCTB-TEMP:macrophages
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,cycling ENCC/glia,ASCTB-TEMP:cycling-encc-glia
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Stem cells,ASCTB-TEMP:stem-cells
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Pre-B,ASCTB-TEMP:pre-b
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Pericyte,ASCTB-TEMP:pericyte
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Fetal venous EC,ASCTB-TEMP:fetal-venous-ec
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,T reticular,ASCTB-TEMP:t-reticular
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,cDC1,ASCTB-TEMP:cdc1
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Stromal 2 (CH25H+),ASCTB-TEMP:stromal-2-ch25h-
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,D cells (SST+),ASCTB-TEMP:d-cells-sst-
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Stromal 1 (CCL11+),ASCTB-TEMP:stromal-1-ccl11-
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,LTi-like NCR+ ILC3,ASCTB-TEMP:lti-like-ncr-ilc3
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Memory B,ASCTB-TEMP:memory-b
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,LEC2 (MADCAM1+),ASCTB-TEMP:lec2-madcam1-
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,NK T cell,ASCTB-TEMP:nk-t-cell
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Th1,ASCTB-TEMP:th1
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Distal progenitor,ASCTB-TEMP:distal-progenitor
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Branch A4 (IN),ASCTB-TEMP:branch-a4-in-
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,MMP9+ Inflammatory macrophage,ASCTB-TEMP:mmp9-inflammatory-macrophage
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,CD8 Tmem,ASCTB-TEMP:cd8-tmem
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,ENCC/glia Progenitor,ASCTB-TEMP:encc-glia-progenitor
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,CLDN10+ cells,ASCTB-TEMP:cldn10-cells
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Naive B,ASCTB-TEMP:naive-b
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,MPO+ mono-neutrophil,ASCTB-TEMP:mpo-mono-neutrophil
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Glia 1 (DHH+),ASCTB-TEMP:glia-1-dhh-
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,DZ GC cell,ASCTB-TEMP:dz-gc-cell
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,TRDV2/TRGV9 gdT,ASCTB-TEMP:trdv2-trgv9-gdt
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,EC cells (TAC1+),ASCTB-TEMP:ec-cells-tac1-
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Germ,ASCTB-TEMP:germ
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,LEC3 (ADGRG3+),ASCTB-TEMP:lec3-adgrg3-
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,FDC,ASCTB-TEMP:fdc
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,ICC,ASCTB-TEMP:icc
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,venous capillary,ASCTB-TEMP:venous-capillary
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Mast cell,ASCTB-TEMP:mast-cell
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Stromal 4 (MMP1+),ASCTB-TEMP:stromal-4-mmp1-
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,K cells (GIP+),ASCTB-TEMP:k-cells-gip-
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,CLC+ Mast cell,ASCTB-TEMP:clc-mast-cell
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,MAIT cell,ASCTB-TEMP:mait-cell
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Treg,ASCTB-TEMP:treg
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Differentiating glia,ASCTB-TEMP:differentiating-glia
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,M/X cells (MLN/GHRL+),ASCTB-TEMP:m-x-cells-mln-ghrl-
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,LEC5 (CLDN11+),ASCTB-TEMP:lec5-cldn11-
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Branch B2 (eMN),ASCTB-TEMP:branch-b2-emn-
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,pDC,ASCTB-TEMP:pdc
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,FCRL4+ Memory B,ASCTB-TEMP:fcrl4-memory-b
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,Mesothelium,ASCTB-TEMP:mesothelium
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,ILC2,ASCTB-TEMP:ilc2
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,LZ GC cell,ASCTB-TEMP:lz-gc-cell
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,enterocyte of epithelium of large intestine,CL:0002071
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,large intestine goblet cell,CL:1000320
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,gut endothelial cell,CL:0000131
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,fibroblast,CL:0000057
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,paneth cell of colon,CL:0009009
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,"CD4-positive, alpha-beta T cell",CL:0000624
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,intestinal tuft cell,CL:0019032
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,plasma cell,CL:0000786
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,B cell,CL:0000236
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,intestinal enteroendocrine cell,CL:1001516
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,"CD8-positive, alpha-beta T cell",CL:0000625
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,monocyte,CL:0000576
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,transit amplifying cell of colon,CL:0009011
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,neutrophil,CL:0000775
descending colon,https://portal.hubmapconsortium.org/browse/dataset/7edbff53248f2a2c8e74f5f955681734,mast cell,CL:0000097
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,SMC (PLPP2+),ASCTB-TEMP:smc-plpp2-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Enterocyte,ASCTB-TEMP:enterocyte
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,arterial capillary,ASCTB-TEMP:arterial-capillary
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,myofibroblast,ASCTB-TEMP:myofibroblast
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Goblet cell,ASCTB-TEMP:goblet-cell
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,TRGV2 gdT,ASCTB-TEMP:trgv2-gdt
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Microfold cell,ASCTB-TEMP:microfold-cell
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Tuft,ASCTB-TEMP:tuft
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Tfh,ASCTB-TEMP:tfh
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,BEST4+ epithelial,ASCTB-TEMP:best4-epithelial
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,TRGV4 gdT,ASCTB-TEMP:trgv4-gdt
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,D cells (SST+),ASCTB-TEMP:d-cells-sst-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,FCRL4+ Memory B,ASCTB-TEMP:fcrl4-memory-b
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Memory B,ASCTB-TEMP:memory-b
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Stromal 1 (CCL11+),ASCTB-TEMP:stromal-1-ccl11-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,EECs,ASCTB-TEMP:eecs
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,NK T cell,ASCTB-TEMP:nk-t-cell
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,CLP,ASCTB-TEMP:clp
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Activated T,ASCTB-TEMP:activated-t
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Glia 2 (ELN+),ASCTB-TEMP:glia-2-eln-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,M/X cells (MLN/GHRL+),ASCTB-TEMP:m-x-cells-mln-ghrl-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,TRDV2/TRGV9 gdT,ASCTB-TEMP:trdv2-trgv9-gdt
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,LYVE1+ Macrophage,ASCTB-TEMP:lyve1-macrophage
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,I cells (CCK+),ASCTB-TEMP:i-cells-cck-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Stromal 2 (NPY+),ASCTB-TEMP:stromal-2-npy-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,NK cell,ASCTB-TEMP:nk-cell
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Branch B1 (eMN),ASCTB-TEMP:branch-b1-emn-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Pericyte,ASCTB-TEMP:pericyte
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Mature venous EC,ASCTB-TEMP:mature-venous-ec
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,MAIT cell,ASCTB-TEMP:mait-cell
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,myofibroblast (RSPO2+),ASCTB-TEMP:myofibroblast-rspo2-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,cycling EC,ASCTB-TEMP:cycling-ec
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Adult Glia,ASCTB-TEMP:adult-glia
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Glia 3 (BCAN+),ASCTB-TEMP:glia-3-bcan-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Fetal venous EC,ASCTB-TEMP:fetal-venous-ec
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,LEC4 (STAB2+),ASCTB-TEMP:lec4-stab2-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Pre-B,ASCTB-TEMP:pre-b
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,SMC (PART1/CAPN3+),ASCTB-TEMP:smc-part1-capn3-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Cycling B cell,ASCTB-TEMP:cycling-b-cell
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Activated CD8 T,ASCTB-TEMP:activated-cd8-t
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Immature pericyte,ASCTB-TEMP:immature-pericyte
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Lymphoid DC,ASCTB-TEMP:lymphoid-dc
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Treg,ASCTB-TEMP:treg
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Paneth,ASCTB-TEMP:paneth
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Proximal progenitor,ASCTB-TEMP:proximal-progenitor
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Mast cell,ASCTB-TEMP:mast-cell
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Mature arterial EC,ASCTB-TEMP:mature-arterial-ec
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,EC cells (NPW+),ASCTB-TEMP:ec-cells-npw-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Macrophages,ASCTB-TEMP:macrophages
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,T reticular,ASCTB-TEMP:t-reticular
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Naive B,ASCTB-TEMP:naive-b
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Transitional Stromal 3 (C3+),ASCTB-TEMP:transitional-stromal-3-c3-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Glia 1 (DHH+),ASCTB-TEMP:glia-1-dhh-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Contractile pericyte (PLN+),ASCTB-TEMP:contractile-pericyte-pln-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,LEC3 (ADGRG3+),ASCTB-TEMP:lec3-adgrg3-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Monocytes,ASCTB-TEMP:monocytes
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,LEC6 (ADAMTS4+),ASCTB-TEMP:lec6-adamts4-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,RBC,ASCTB-TEMP:rbc
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Progenitor (NEUROG3+),ASCTB-TEMP:progenitor-neurog3-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Cycling plasma cell,ASCTB-TEMP:cycling-plasma-cell
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,ILC3,ASCTB-TEMP:ilc3
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,STAT1+ Naive B,ASCTB-TEMP:stat1-naive-b
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,DZ GC cell,ASCTB-TEMP:dz-gc-cell
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Branch B2 (eMN),ASCTB-TEMP:branch-b2-emn-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,EC cells (TAC1+),ASCTB-TEMP:ec-cells-tac1-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,LTi-like NCR- ILC3,ASCTB-TEMP:lti-like-ncr-ilc3
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,ICC,ASCTB-TEMP:icc
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Th1,ASCTB-TEMP:th1
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Î² cells (INS+),ASCTB-TEMP:-cells-ins-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,mLTo,ASCTB-TEMP:mlto
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Mesoderm 1 (HAND1+),ASCTB-TEMP:mesoderm-1-hand1-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,IgG plasma cell,ASCTB-TEMP:igg-plasma-cell
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,CLDN10+ cells,ASCTB-TEMP:cldn10-cells
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Stem cells,ASCTB-TEMP:stem-cells
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,L cells (PYY+),ASCTB-TEMP:l-cells-pyy-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,MMP9+ Inflammatory macrophage,ASCTB-TEMP:mmp9-inflammatory-macrophage
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,N cells (NTS+),ASCTB-TEMP:n-cells-nts-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Stromal 3 (C7+),ASCTB-TEMP:stromal-3-c7-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,Branch A3 (IPAN/IN),ASCTB-TEMP:branch-a3-ipan-in-
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,IgA plasma cell,ASCTB-TEMP:iga-plasma-cell
superior part of duodenum,https://portal.hubmapconsortium.org/browse/dataset/11678046b4e78f95762acc47d3074dc5,ILCP,ASCTB-TEMP:ilcp
