ftu,ftu_label,as_label,ct_label,bm_label,ftu_as,as,ct,bm,bmType
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Thick Ascending Limb Cell,UMOD,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001106,http://identifiers.org/hgnc/12559,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Thick Ascending Limb Cell,UMOD,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001106,http://identifiers.org/hgnc/12559,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Thick Ascending Limb Cell,SLC12A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001106,http://identifiers.org/hgnc/10910,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Thick Ascending Limb Cell,SLC12A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001106,http://identifiers.org/hgnc/10910,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Thick Ascending Limb Cell,ATP1A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001106,http://identifiers.org/hgnc/799,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Thick Ascending Limb Cell,ATP1A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001106,http://identifiers.org/hgnc/799,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Macula Densa cell,CDH1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/1748,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Macula Densa cell,CDH1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/1748,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Macula Densa cell,SLC12A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/10910,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Macula Densa cell,SLC12A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/10910,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Macula Densa cell,NOS1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/7872,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Macula Densa cell,NOS1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/7872,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Macula Densa cell,ATP1A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/799,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Macula Densa cell,ATP1A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/799,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Macula Densa cell,ROBO2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/10250,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Macula Densa cell,ROBO2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/10250,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Proximal Tubule Epithelial Cell Segment 1,SLC5A2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030009,http://identifiers.org/hgnc/11037,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Proximal Tubule Epithelial Cell Segment 1,SLC34A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030009,http://identifiers.org/hgnc/11019,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Proximal Tubule Epithelial Cell Segment 1,SLC5A12,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030009,http://identifiers.org/hgnc/28750,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Proximal Tubule Epithelial Cell Segment 1,SLC22A8,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030009,http://identifiers.org/hgnc/10972,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Proximal Tubule Epithelial Cell Segment 1,SLC22A6,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030009,http://identifiers.org/hgnc/10970,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,kidney nephron,Tubules,Proximal Tubule Epithelial Cell Segment 1,PRODH2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030009,http://identifiers.org/hgnc/9453,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Glomerular Epithelium,Podocyte,PTPRQ,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0004188,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9679,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Glomerular Epithelium,Podocyte,NPHS1,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0004188,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/7908,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Glomerular Epithelium,Podocyte,NPHS2,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0004188,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/13394,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Glomerular Epithelium,Podocyte,PODXL,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0004188,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/9171,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Glomerular Epithelium,Parietal Epithelial Cell,CFH,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0004188,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/4883,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Glomerular Epithelium,Parietal Epithelial Cell,VIM,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0004188,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/12692,protein
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Glomerular Epithelium,Parietal Epithelial Cell,CRB2,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0004188,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/18688,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Glomerular Epithelium,Parietal Epithelial Cell,VCAM1,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0004188,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/12663,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Glomerular Epithelium,Parietal Epithelial Cell,ALDH1A2,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0004188,http://purl.obolibrary.org/obo/CL_1000452,http://identifiers.org/hgnc/15472,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Glomerular Epithelium,Podocyte,CLIC5,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0004188,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/13517,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Glomerular Epithelium,Podocyte,NTNG1,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0004188,http://purl.obolibrary.org/obo/CL_0000653,http://identifiers.org/hgnc/23319,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Interstitium,Mesangial Cell,PIEZO2,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000742,http://identifiers.org/hgnc/26270,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Interstitium,Mesangial Cell,PDGFRB,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000742,http://identifiers.org/hgnc/8804,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Interstitium,Mesangial Cell,ITGA8,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000742,http://identifiers.org/hgnc/6144,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Interstitium,Mesangial Cell,ROBO1,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000742,http://identifiers.org/hgnc/10249,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Interstitium,Mesangial Cell,POSTN,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000742,http://identifiers.org/hgnc/16953,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,Interstitium,Mesangial Cell,SYNPO2,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0005215,http://purl.obolibrary.org/obo/CL_1000742,http://identifiers.org/hgnc/17732,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,renal glomerulus,Glomerular Capillary Endothelial Cell,AQP1,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/CL_1001005,http://identifiers.org/hgnc/633,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,renal glomerulus,Glomerular Capillary Endothelial Cell,EHD3,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/CL_1001005,http://identifiers.org/hgnc/3244,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,renal glomerulus,Glomerular Capillary Endothelial Cell,HECW2,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/CL_1001005,http://identifiers.org/hgnc/29853,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,renal glomerulus,Glomerular Capillary Endothelial Cell,EMCN,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/CL_1001005,http://identifiers.org/hgnc/16041,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,renal glomerulus,Glomerular Capillary Endothelial Cell,PLAT,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/CL_1001005,http://identifiers.org/hgnc/9051,gene
https://purl.humanatlas.io/2d-ftu/kidney-renal-corpuscle,kidney renal corpuscle,renal glomerulus,Glomerular Capillary Endothelial Cell,FLT1,http://purl.obolibrary.org/obo/UBERON_0001229,http://purl.obolibrary.org/obo/UBERON_0000074,http://purl.obolibrary.org/obo/CL_1001005,http://identifiers.org/hgnc/3763,gene
https://purl.humanatlas.io/2d-ftu/kidney-thick-ascending-loop-of-henle,kidney thick ascending loop of henle,Macula Densa,Macula Densa cell,CDH1,http://purl.obolibrary.org/obo/UBERON_0001291,http://purl.obolibrary.org/obo/UBERON_0002335,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/1748,gene
https://purl.humanatlas.io/2d-ftu/kidney-thick-ascending-loop-of-henle,kidney thick ascending loop of henle,Macula Densa,Macula Densa cell,CDH1,http://purl.obolibrary.org/obo/UBERON_0001291,http://purl.obolibrary.org/obo/UBERON_0002335,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/1748,gene
https://purl.humanatlas.io/2d-ftu/kidney-thick-ascending-loop-of-henle,kidney thick ascending loop of henle,Macula Densa,Macula Densa cell,SLC12A1,http://purl.obolibrary.org/obo/UBERON_0001291,http://purl.obolibrary.org/obo/UBERON_0002335,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/10910,gene
https://purl.humanatlas.io/2d-ftu/kidney-thick-ascending-loop-of-henle,kidney thick ascending loop of henle,Macula Densa,Macula Densa cell,SLC12A1,http://purl.obolibrary.org/obo/UBERON_0001291,http://purl.obolibrary.org/obo/UBERON_0002335,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/10910,gene
https://purl.humanatlas.io/2d-ftu/kidney-thick-ascending-loop-of-henle,kidney thick ascending loop of henle,Macula Densa,Macula Densa cell,NOS1,http://purl.obolibrary.org/obo/UBERON_0001291,http://purl.obolibrary.org/obo/UBERON_0002335,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/7872,gene
https://purl.humanatlas.io/2d-ftu/kidney-thick-ascending-loop-of-henle,kidney thick ascending loop of henle,Macula Densa,Macula Densa cell,NOS1,http://purl.obolibrary.org/obo/UBERON_0001291,http://purl.obolibrary.org/obo/UBERON_0002335,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/7872,gene
https://purl.humanatlas.io/2d-ftu/kidney-thick-ascending-loop-of-henle,kidney thick ascending loop of henle,Macula Densa,Macula Densa cell,ATP1A1,http://purl.obolibrary.org/obo/UBERON_0001291,http://purl.obolibrary.org/obo/UBERON_0002335,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/799,gene
https://purl.humanatlas.io/2d-ftu/kidney-thick-ascending-loop-of-henle,kidney thick ascending loop of henle,Macula Densa,Macula Densa cell,ATP1A1,http://purl.obolibrary.org/obo/UBERON_0001291,http://purl.obolibrary.org/obo/UBERON_0002335,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/799,gene
https://purl.humanatlas.io/2d-ftu/kidney-thick-ascending-loop-of-henle,kidney thick ascending loop of henle,Macula Densa,Macula Densa cell,ROBO2,http://purl.obolibrary.org/obo/UBERON_0001291,http://purl.obolibrary.org/obo/UBERON_0002335,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/10250,gene
https://purl.humanatlas.io/2d-ftu/kidney-thick-ascending-loop-of-henle,kidney thick ascending loop of henle,Macula Densa,Macula Densa cell,ROBO2,http://purl.obolibrary.org/obo/UBERON_0001291,http://purl.obolibrary.org/obo/UBERON_0002335,http://purl.obolibrary.org/obo/CL_1000850,http://identifiers.org/hgnc/10250,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,liver liver lobule,Canals of Hering,hepatic oval cell,LGR5,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0001282,http://purl.obolibrary.org/obo/CL_0002196,http://identifiers.org/hgnc/4504,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,liver liver lobule,Canals of Hering,hepatic oval cell,PROM1,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0001282,http://purl.obolibrary.org/obo/CL_0002196,http://identifiers.org/hgnc/9454,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,liver liver lobule,Canals of Hering,hepatic oval cell,SOx9,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0001282,http://purl.obolibrary.org/obo/CL_0002196,http://identifiers.org/hgnc/11204,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,liver liver lobule,Canals of Hering,hepatic oval cell,EPCAM,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0001282,http://purl.obolibrary.org/obo/CL_0002196,http://identifiers.org/hgnc/11529,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,liver liver lobule,Canals of Hering,hepatic oval cell,OPN1,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0001282,http://purl.obolibrary.org/obo/CL_0002196,http://identifiers.org/hgnc/8148,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,liver liver lobule,Canals of Hering,hepatic oval cell,KIT,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0001282,http://purl.obolibrary.org/obo/CL_0002196,http://identifiers.org/hgnc/6342,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,liver liver lobule,Canals of Hering,hepatic oval cell,THY1,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0001282,http://purl.obolibrary.org/obo/CL_0002196,http://identifiers.org/hgnc/11801,protein
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,liver liver lobule,Canals of Hering,hepatic oval cell,OV-6 ANTIGEN,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0001282,http://purl.obolibrary.org/obo/CL_0002196,https://purl.org/ccf/ASCTB-TEMP_ov-6-antigen,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,liver liver lobule,Disse's space,quiescent hepatic stellate cell,PDGFRB,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0006729,http://purl.obolibrary.org/obo/CL_0000632,http://identifiers.org/hgnc/8804,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,liver liver lobule,Disse's space,quiescent hepatic stellate cell,DES,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0006729,http://purl.obolibrary.org/obo/CL_0000632,http://identifiers.org/hgnc/2770,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,liver liver lobule,Disse's space,quiescent hepatic stellate cell,GFAP,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0006729,http://purl.obolibrary.org/obo/CL_0000632,http://identifiers.org/hgnc/4235,gene
https://purl.humanatlas.io/2d-ftu/liver-liver-lobule,liver liver lobule,central vein,endothelial cell,E-Selectin,http://purl.obolibrary.org/obo/UBERON_0004647,http://purl.obolibrary.org/obo/UBERON_0006841,http://purl.obolibrary.org/obo/CL_0002543,http://identifiers.org/hgnc/10718,protein
