ftu,table,ftu_label,as_label,ct_label,bm_label,ftu_as,as,ct,bm,bmType
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Medullary Thick Ascending Limb Cell,SLC12A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001108,http://identifiers.org/hgnc/10910,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Descending Thin Limb Cell Type 2,TACSTD2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030013,http://identifiers.org/hgnc/11530,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Distal Convoluted Tubule Cell Type 1,TRPM6,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030016,http://identifiers.org/hgnc/17995,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Descending Thin Limb Cell Type 2,CRYAB,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030013,http://identifiers.org/hgnc/2389,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Descending Thin Limb Cell Type 2,AQP1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030013,http://identifiers.org/hgnc/633,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Descending Thin Limb Cell Type 2,SLC9A3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030013,http://identifiers.org/hgnc/11073,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Descending Thin Limb Cell Type 2,SLC39A8,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030013,http://identifiers.org/hgnc/20862,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Distal Convoluted Tubule Cell Type 1,SLC12A3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030016,http://identifiers.org/hgnc/10912,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Ascending Thin Limb Cell,CDH1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001107,http://identifiers.org/hgnc/1748,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Ascending Thin Limb Cell,CLDN3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001107,http://identifiers.org/hgnc/2045,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Ascending Thin Limb Cell,TACSTD2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001107,http://identifiers.org/hgnc/11530,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Ascending Thin Limb Cell,CRYAB,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001107,http://identifiers.org/hgnc/2389,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Ascending Thin Limb Cell,SH3GL3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001107,http://identifiers.org/hgnc/10832,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Ascending Thin Limb Cell,PROX1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001107,http://identifiers.org/hgnc/9459,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Ascending Thin Limb Cell,CLCNKA,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001107,http://identifiers.org/hgnc/2026,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Principal Cell,SCNN1G,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030018,http://identifiers.org/hgnc/10602,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Principal Cell,FXYD4,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030018,http://identifiers.org/hgnc/4028,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Principal Cell,AQP2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030018,http://identifiers.org/hgnc/634,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Principal Cell,AQP3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030018,http://identifiers.org/hgnc/636,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Cell,SCN2A,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/10588,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Intercalated Cell Type A,SLC4A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030020,http://identifiers.org/hgnc/11027,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Cell,CDH1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/1748,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Distal Convoluted Tubule Cell,CDH1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000849,http://identifiers.org/hgnc/1748,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Distal Convoluted Tubule Cell,TRPM6,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000849,http://identifiers.org/hgnc/17995,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Intercalated Cell Type A,AQP6,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030020,http://identifiers.org/hgnc/639,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Proximal Tubule Epithelial Cell Segment 2,SLC34A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030010,http://identifiers.org/hgnc/11019,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Cell,SLC8A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/11068,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Intercalated Cell Type A,SLC8A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030020,http://identifiers.org/hgnc/11068,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Distal Convoluted Tubule Cell,SALL3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000849,http://identifiers.org/hgnc/10527,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Cell,SCNN1G,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/10602,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Cell,CALB1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/1434,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Distal Convoluted Tubule Cell,CALB1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000849,http://identifiers.org/hgnc/1434,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Cell,TRPV5,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/3145,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Intercalated Cell Type A,NXPH2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030020,http://identifiers.org/hgnc/8076,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Proximal Tubule Epithelial Cell Segment 2,SLC22A8,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030010,http://identifiers.org/hgnc/10972,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Intercalated Cell Type A,SLC26A7,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030020,http://identifiers.org/hgnc/14467,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Proximal Tubule Epithelial Cell Segment 2,ACSM2A,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030010,http://identifiers.org/hgnc/32017,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Cell,GATA3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/4172,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Connecting Tubule Cell,HSD11B2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000768,http://identifiers.org/hgnc/5209,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Distal Convoluted Tubule Cell,SLC12A3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000849,http://identifiers.org/hgnc/10912,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Proximal Tubule Epithelial Cell Segment 2,SLC22A6,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030010,http://identifiers.org/hgnc/10970,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Proximal Tubule Epithelial Cell Segment 2,SLC13A3,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030010,http://identifiers.org/hgnc/14430,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Distal Convoluted Tubule Cell,ATP1A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1000849,http://identifiers.org/hgnc/799,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Proximal Tubule Epithelial Cell Segment 2,SLC5A11,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030010,http://identifiers.org/hgnc/23091,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Descending Thin Limb Cell Type 1,SPP1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030012,http://identifiers.org/hgnc/11255,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Cortical Thick Ascending Limb Cell,CDH1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001109,http://identifiers.org/hgnc/1748,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Descending Thin Limb Cell Type 1,TACSTD2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030012,http://identifiers.org/hgnc/11530,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Cortical Thick Ascending Limb Cell,CASR,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001109,http://identifiers.org/hgnc/1514,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Descending Thin Limb Cell Type 1,CRYAB,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030012,http://identifiers.org/hgnc/2389,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Descending Thin Limb Cell Type 1,JAG1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030012,http://identifiers.org/hgnc/6188,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Descending Thin Limb Cell Type 1,SLC14A2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030012,http://identifiers.org/hgnc/10919,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Cortical Thick Ascending Limb Cell,CLDN16,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001109,http://identifiers.org/hgnc/2037,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Descending Thin Limb Cell Type 1,SATB2,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030012,http://identifiers.org/hgnc/21637,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Cortical Thick Ascending Limb Cell,UMOD,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001109,http://identifiers.org/hgnc/12559,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Cortical Thick Ascending Limb Cell,TMEM207,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001109,http://identifiers.org/hgnc/33705,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Cortical Thick Ascending Limb Cell,SLC12A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001109,http://identifiers.org/hgnc/10910,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Descending Thin Limb Cell Type 1,CPE,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030012,http://identifiers.org/hgnc/2303,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Descending Thin Limb Cell Type 1,ID1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_4030012,http://identifiers.org/hgnc/5360,gene
https://purl.humanatlas.io/2d-ftu/kidney-nephron,https://purl.humanatlas.io/asct-b/kidney,kidney nephron,Tubules,Cortical Thick Ascending Limb Cell,ATP1A1,http://purl.obolibrary.org/obo/UBERON_0001285,http://purl.obolibrary.org/obo/UBERON_0001231,http://purl.obolibrary.org/obo/CL_1001109,http://identifiers.org/hgnc/799,gene
